feature_id,road_id,road_part_id,road_name,start_km,finish_km,road_length,geom_length,value_of_the_road,value_of_the_road_gid,geometry_type,geometry,passport_id,road_data_id,full_name,road_number_full,road_number_short,region,city,municipality,owner,category,class_of_road,length_km,start_passport,finish_passport,traffic,traffic_1,capacity,capacity_1,capacity_2,capacity_3,lanes,lanes_1,speed_limit,speed_limit_1,value_of_the_road_passport
4709812,179845,179845,ул Орджоникидзе,0.0,1.385,1.385,1.386,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9230164.010614863, 7367972.927464259, 0], [9230497.228285044, 7367851.703114713, 203.47413818634772], [9230683.54354149, 7367888.727300288, 312.4798356956644], [9231080.657789994, 7367952.026714335, 543.2367181125044], [9231122.459289838, 7367947.846564352, 567.3437320572444], [9231136.194068357, 7367947.249400068, 575.2327442447206], [9231194.119003855, 7367955.609700036, 608.8168181379807], [9231234.726175131, 7367963.372835722, 632.5408449777883], [9231260.404239321, 7367975.9132856745, 648.9392811348465], [9231280.110660676, 7367985.467914211, 661.5066925992708], [9231299.81708203, 7367990.842392761, 673.2280422990552], [9231487.923831327, 7368020.700606937, 782.5226011509494], [9231507.033088397, 7368020.700606937, 793.4882584852123], [9231541.071452556, 7368021.29777122, 813.0238413187459], [9231970.292063123, 7368087.583006688, 1062.2475862403285], [9232390.695718689, 7368145.507942187, 1305.771228606239], [9232459.966775572, 7368264.940798882, 1385]]]",201416762,33987,ул Орджоникидзе,50-401 ОП МГ 00007,00007,Новосибирская область,г Новосибирск,г.о. город Новосибирск,Мэрия города Новосибирска,II,Обычная автомобильная дорога (нескоростная автомобильная дорога),1.385,0+000,1+385,"[3600, 6000, 14000]",3600.0,"[3600, 8400, 13200]",3600.0,8400.0,13200.0,"[2, 4, 6]",2.0,[60],60.0,Автомобильные дороги местного значения
4300884,177224,177224,ул Сибревкома,0.0,0.44,0.44,0.444,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9230949.586, 7365708.478699997, 0], [9230991.776, 7365714.692400001, 24.27325304157097], [9231013.372000001, 7365718.381700002, 36.74359708823956], [9231121.3519, 7365735.857500002, 99.00460360128712], [9231201.9472, 7365747.119800001, 145.32451586055438], [9231235.8997, 7365751.780000001, 164.83119154320048], [9231300.465, 7365761.100500002, 201.9621779045846], [9231340.4287, 7365766.731600001, 224.93389262985278], [9231385.624400001, 7365773.916100003, 250.98191864926636], [9231396.756299999, 7365775.663699999, 257.3957105161202], [9231412.786400001, 7365778.188000001, 266.6323487208444], [9231422.2485, 7365779.353100002, 272.05877397025944], [9231532.566100001, 7365793.9164, 335.3954329804665], [9231555.386599999, 7365797.2174, 348.5198637101742], [9231583.7731, 7365803.042800002, 365.01394548447223], [9231621.8444, 7365808.868100002, 386.9360196710389], [9231681.1776, 7365817.800300002, 421.0885385785908], [9231714.0169, 7365822.848899998, 440.00000000000006]]]",201414615,31840,ул Сибревкома,50-401 386 ОП МГ 10018,10018,Новосибирская область,г Новосибирск,г.о. город Новосибирск,Мэрия города Новосибирска,II,Обычная автомобильная дорога (нескоростная автомобильная дорога),0.44,0+000,0+440,[6000],6000.0,[3600],3600.0,,,[2],2.0,[60],60.0,Автомобильные дороги местного значения
1080879,204715,204715,ул Колхозная,0.0,1.687,1.687,20.233,Автомобильные дороги местного значения,83719,MultiLineString,"[[[6937536.95404789, 7264971.685307378, 0], [6937517.84479082, 7264682.657794176, 11.55563798004863], [6937419.90984833, 7264188.205767461, 31.66451234508405], [6937255.09250609, 7263777.356740427, 49.32461296018883]], [[6937391.245962722, 7265638.1206477415, 49.32461296018883], [6937467.682991007, 7265372.979705875, 60.332924258888454], [6937539.342705024, 7264959.742021713, 77.06466521261062]], [[6938571.242586874, 7265721.723647429, 77.06466521261062], [6938585.574529679, 7265716.94633316, 77.66735163682299]], [[11437425.416367494, 8785977.779211301, 77.66735163682299], [11427641.476746991, 8825113.537693309, 1686.9999999999998]]]",201441098,58323,ул Колхозная,,,Челябинская область,,,Администрация Никольского сельского поселения,IV,Обычная автомобильная дорога (нескоростная автомобильная дорога),1.687,0+000,1+687,[100],100.0,[100],100.0,,,[2],2.0,[60],60.0,Автомобильные дороги местного значения
9903,179159,179159,ул Военная Горка (4-я Линия),0.0,0.6,0.6,0.556,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9233370.4509, 7368224.233599998, 0], [9232968.810199998, 7367639.5986, 438.8919584941856], [9232963.0216, 7367624.449199997, 448.9268496203649], [9232962.576299999, 7367608.911399998, 458.5450211112394], [9232966.695099998, 7367597.0638, 466.3062532387203], [9232975.2667, 7367589.100699998, 473.5456090746207], [9233153.044, 7367488.299900003, 600]]]",374758048,374758049,ул Военная Горка (4-я Линия),50-401 379 ОП МГ 07133,07133,Новосибирская область,,,Мэрия города Новосибирска,IV,Обычная автомобильная дорога (нескоростная автомобильная дорога),0.6,0+000,0+600,[300],300.0,[1000],1000.0,,,[2],2.0,[60],60.0,Автомобильные дороги местного значения
4004,176992,176992,ул Боровая,0.0,0.23,0.23,0.204,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9226944.3107, 7372449.478299998, 0], [9227145.687600002, 7372155.053199999, 230]]]",374750946,374750947,ул Боровая,50-401 372 ОП МГ 03115,03115,Новосибирская область,,,Мэрия города Новосибирска,V,Обычная автомобильная дорога (нескоростная автомобильная дорога),0.23,0+000,0+230,[500],500.0,[1800],1800.0,,,[1],1.0,[60],60.0,Автомобильные дороги местного значения
11535,179408,179408,ул Алейская,0.0,0.6,0.6,0.595,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9233413.7542, 7370750.322700001, 0], [9233578.507, 7370776.942000002, 96.46872632553575], [9233582.6259, 7370802.201300003, 111.26245447292925], [9233578.173099998, 7370842.033399999, 134.43041627159917], [9233551.6791, 7370984.459200002, 218.17049962718156], [9233534.4245, 7371085.305200003, 277.31060767354325], [9233525.964200001, 7371135.243000001, 306.5879731129436], [9233517.170000002, 7371188.289999999, 337.66976374491355], [9233472.7535, 7371456.4454, 494.7862126621939], [9233451.2689, 7371622.006899998, 591.2897871410291], [9233449.487799998, 7371636.969800003, 600]]]",201416380,33605,ул Алейская,50-401 364 ОП МГ 01024,01024,Новосибирская область,г Новосибирск,,Мэрия города Новосибирска,IV,Обычная автомобильная дорога (нескоростная автомобильная дорога),0.6,0+000,0+600,[800],800.0,[1800],1800.0,,,[2],2.0,[60],60.0,Автомобильные дороги местного значения
4222950,177742,177742,пер Потанинский,0.0,0.17,0.17,0.173,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9232385.302497143, 7368520.277636704, 0], [9232394.857125679, 7368527.443608106, 6.742517828665494], [9232403.217425646, 7368532.220922373, 12.178509488211589], [9232412.772054182, 7368538.789729492, 18.724310259420132], [9232421.132354151, 7368550.135850878, 26.680766992023962], [9232427.70116127, 7368562.676300831, 34.67285514593131], [9232431.28414697, 7368574.6195865, 41.71225042273389], [9232433.672804104, 7368586.56287217, 48.58829641804085], [9232437.255789805, 7368596.714664989, 54.66591985728673], [9232436.65862552, 7368605.672129242, 59.7340333000613], [9232438.450118372, 7368616.421086344, 65.88600352084023], [9232438.450118372, 7368631.947357714, 74.6512766975796], [9232434.269968389, 7368643.293479101, 81.47755572309103], [9232430.686982688, 7368652.848107636, 87.23836548069757], [9232424.118175568, 7368661.805571889, 93.50926955214842], [9232415.7578756, 7368671.360200424, 100.676664317428], [9232407.397575632, 7368680.317664676, 107.5939092798419], [9232401.425932797, 7368685.692143228, 112.12947427971977], [9232390.079811411, 7368695.843936047, 120.72453177375553], [9232379.92801859, 7368702.412743165, 127.55081079989012], [9232370.970554339, 7368708.981550283, 133.82171487029512], [9232362.013090087, 7368713.161700267, 139.40214132922682], [9232354.249954402, 7368717.939014535, 144.5481447231814], [9232345.889654433, 7368724.507821654, 150.55050057200222], [9232339.320847314, 7368728.090807354, 154.77467588437946], [9232338.126518747, 7368737.048271607, 159.8763163527486], [9232337.529354464, 7368747.200064425, 165.61736341136742], [9232337.529354464, 7368754.963200111, 170]]]",201415025,32250,пер Потанинский,50-401 386 ОП МГ 10026,10026,Новосибирская область,г Новосибирск,г.о. город Новосибирск,Мэрия города Новосибирска,IV,Обычная автомобильная дорога (нескоростная автомобильная дорога),0.17,0+000,0+170,[2000],2000.0,[3600],3600.0,,,[2],2.0,[60],60.0,Автомобильные дороги местного значения
4444380,374730694,374730712,ул. Малая Кропоткина,0.0,0.52,0.52,0.524,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9234019.410993755, 7373510.188185085, 0], [9234046.283386512, 7373513.771170786, 15.447381095596834], [9234063.00398645, 7373516.756992203, 25.12548155711572], [9234114.957279112, 7373531.088935006, 55.834179978187635], [9234229.61282154, 7373563.335806314, 123.69955517721954], [9234304.258356975, 7373584.833720519, 167.9613354415009], [9234377.709563842, 7373606.331634724, 211.56957493895132], [9234461.909727814, 7373630.218206064, 261.44000491181833], [9234490.573613418, 7373639.772834602, 278.656147372204], [9234561.63616315, 7373671.422541626, 322.9819681581613], [9234623.741248634, 7373699.48926295, 361.8153068944312], [9234646.433491405, 7373709.043891486, 375.84474656182766], [9234648.82214854, 7373722.778670006, 383.7882871003321], [9234688.832155535, 7373736.513448527, 407.8918472508126], [9234814.236655066, 7373784.286591206, 484.3566467580549], [9234872.758754848, 7373806.381669695, 520]]]",374730695,374730696,ул. Малая Кропоткина,50-401 373 ОП МГ 04127,04127,Новосибирская область,,г.о. город Новосибирск,Мэрия города Новосибирска,V,Обычная автомобильная дорога (нескоростная автомобильная дорога),0.52,0+000,0+520,[200],200.0,[3600],3600.0,,,[1],1.0,[60],60.0,Автомобильные дороги местного значения
4709799,374727336,374727341,пер. Шапошникова,0.0,0.29,0.29,0.291,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9228387.370629461, 7375503.28748701, 0], [9228085.205502022, 7375555.837943955, 175.1572173172871], [9227944.871895403, 7375582.113172432, 256.69464644636946], [9227935.317266867, 7375599.430936653, 267.99027542396476], [9227897.695917008, 7375607.791236622, 290]]]",374727337,374727338,пер. Шапошникова,50-401 372 ОП МГ 03072,03072,Новосибирская область,,г.о. город Новосибирск,Мэрия города Новосибирска,V,Обычная автомобильная дорога (нескоростная автомобильная дорога),0.29,0+000,0+290,[200],200.0,[3600],3600.0,,,[1],1.0,[60],60.0,Автомобильные дороги местного значения
2351978,177993,177993,ул Тургенева,0.0,2.22,2.22,2.222,Автомобильные дороги местного значения,83719,MultiLineString,"[[[9233744.929699998, 7365911.783100002, 0], [9233688.2681, 7365950.6193, 39.410960244505716], [9233667.117400002, 7365966.542199999, 54.59988428552887], [9233309.6705, 7366221.118699998, 306.3702228970413]], [[9234010.573025236, 7365707.138432884, 306.3702228970413], [9234346.776516834, 7365474.244362327, 541.0166815822166], [9234678.20269417, 7365237.170141789, 774.8024016350716], [9235378.973961314, 7364737.269245869, 1268.664196046426]], [[9236445.302869292, 7363962.212206534, 1268.664196046426], [9236646.547232822, 7363823.670092771, 1408.8371690188887], [9236817.336217895, 7363693.488278972, 1532.0422124337063], [9236946.414106902, 7363601.82144653, 1622.8715655734864], [9237013.29650665, 7363554.645468136, 1669.8286623434578], [9237090.330699226, 7363490.748889801, 1727.249762324726], [9237132.729363352, 7363459.696347061, 1757.401083659012], [9237158.407427542, 7363443.572911406, 1774.7965908058072], [9237181.696834598, 7363433.421118587, 1789.3724755504022], [9237209.763555922, 7363423.866490051, 1806.3824671815114], [9237239.02460581, 7363408.937382964, 1825.2289407592032]], [[9237514.431929711, 7363325.850682446, 1825.2289407592032], [9237520.403572546, 7363312.71306821, 1833.508401700387], [9237640.433593526, 7363269.717239799, 1906.6571026194752], [9237700.747186163, 7363247.024997028, 1943.6284590530208], [9237770.61540733, 7363221.944097121, 1986.217909915699], [9237840.483628498, 7363193.877375797, 2029.4162326209162], [9237915.451279135, 7363161.336833434, 2076.3039068255553], [9237974.5705432, 7363138.644590662, 2112.63474086722], [9238057.576378603, 7363103.411897937, 2164.3694615654535], [9238107.14101413, 7363083.705476582, 2194.9709572816564], [9238148.345349692, 7363069.373533779, 2220]]]",201415252,32477,ул Тургенева,50-401 379 ОП МГ 07008, 07008,Новосибирская область,г Новосибирск,,Мэрия города Новосибирска,IV,Обычная автомобильная дорога (нескоростная автомобильная дорога),2.22,0+000,2+220,[2000],2000.0,[3600],3600.0,,,"[1, 2]",1.0,[60],60.0,Автомобильные дороги местного значения
